step,perf/throughput,critic/vf_loss,actor/pg_loss,perf/max_memory_allocated_gb,critic/rewards/mean,critic/rewards/max,critic/rewards/min,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/values,timing_s/adv,timing_s/update_critic,timing_s/update_actor,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/save_checkpoint
19,2560.719441,0.005737,-0.007167,37.372105,0.031250,1.000000,0.000000,0.000081,2.571260,2.709355,2.433165,0.500000,4.556339,0.031188,0.330649,1.218908,0.056380,2.180443,1.105093,9.504751,0.000052,,
20,2513.195698,0.002642,-0.011012,37.372105,0.031250,1.000000,0.000000,0.000067,2.782516,2.850559,2.714473,0.500000,4.720986,0.032063,0.356605,1.495880,0.056167,2.281142,1.215887,10.184842,0.000060,22.012263,
21,2860.932435,0.002905,-0.002686,37.372105,0.054688,1.000000,0.000000,0.000048,2.736251,2.778868,2.693634,0.500000,4.138536,0.033178,0.360764,1.221760,0.060158,2.184423,1.169573,9.197002,0.000058,,
22,2438.008684,0.004013,-0.001472,37.372105,0.039062,1.000000,0.000000,0.000066,2.746568,2.839951,2.653186,0.500000,4.751588,0.031984,0.344871,1.497733,0.057109,2.256099,1.192557,10.158906,0.000068,,
23,2509.683355,0.004479,-0.003750,37.372105,0.109375,1.000000,0.000000,0.000061,2.798254,2.883748,2.712759,0.500000,4.783379,0.032084,0.369512,1.503009,0.056210,2.254397,1.212545,10.237347,0.000053,,
24,2454.663509,0.014294,-0.003196,37.372105,0.085938,1.000000,0.000000,0.000065,2.751705,2.827244,2.676167,0.500000,4.729517,0.031751,0.350299,1.501671,0.056418,2.255464,1.212979,10.163715,0.000070,,
25,2230.396767,0.017219,-0.014475,37.372105,0.062500,1.000000,0.000000,0.000064,2.566918,2.569294,2.564541,0.500000,5.160140,0.030787,0.330165,1.487910,0.060546,2.187785,1.120459,10.404651,0.000057,,
26,2495.533567,0.007777,-0.014880,37.372105,0.085938,1.000000,0.000000,0.000053,2.596370,2.617916,2.574825,0.500000,4.566886,0.031288,0.329177,1.227297,0.084883,2.154999,1.099492,9.520209,0.000059,,
27,2470.060117,0.004609,-0.011449,37.372105,0.085938,1.000000,0.000000,0.000062,2.596071,2.615686,2.576455,0.500000,4.567199,0.030970,0.328591,1.227542,0.056579,2.160156,1.100152,9.496935,0.000054,,
28,2337.415170,0.006299,-0.006050,37.372105,0.070312,1.000000,0.000000,0.000068,2.506929,2.596200,2.417658,0.500000,4.536000,0.035318,0.307950,1.224356,0.056477,2.149915,1.070993,9.424727,0.000052,,
29,2334.236644,0.003304,-0.010607,37.372105,0.062500,1.000000,0.000000,0.000046,2.475782,2.492315,2.459250,0.500000,4.403904,0.035372,0.306125,1.218945,0.082685,2.146658,1.065010,9.302613,0.000054,,
30,2321.524493,0.005184,-0.003318,37.372105,0.109375,1.000000,0.000000,0.000059,2.486432,2.493955,2.478910,0.500000,4.398167,0.034592,0.300841,1.216912,0.083219,2.151730,1.054888,9.282909,0.000057,,
31,2377.415363,0.007106,-0.003158,37.372105,0.125000,1.000000,0.000000,0.000083,2.495301,2.532994,2.457608,0.500000,4.429869,0.030437,0.303546,1.221398,0.056249,2.150758,1.057378,9.275830,0.000061,,
32,2395.715385,0.004979,-0.002741,37.372105,0.132812,1.000000,0.000000,0.000049,2.514236,2.527336,2.501135,0.500000,4.419925,0.035067,0.308039,1.218952,0.056297,2.153149,1.086621,9.320807,0.000052,,
33,2401.081761,0.006045,-0.007073,37.372105,0.101562,1.000000,0.000000,0.000064,2.529777,2.566570,2.492983,0.500000,4.470685,0.035291,0.314656,1.217250,0.082852,2.177823,1.112781,9.454905,0.000052,,
34,2306.479647,0.012494,-0.007089,37.372105,0.195312,1.000000,0.000000,0.000053,2.476122,2.478490,2.473753,0.500000,4.379704,0.035071,0.297049,1.218440,0.056640,2.173757,1.088317,9.292950,0.000053,,
35,2332.196695,0.008798,-0.004736,37.372105,0.203125,1.000000,0.000000,0.000061,2.490503,2.506316,2.474690,0.500000,4.385891,0.035218,0.303813,1.217297,0.082997,2.173539,1.084879,9.327043,0.000070,,
36,2481.319092,0.004363,0.004572,37.372105,0.132812,1.000000,0.000000,0.000068,2.565042,2.569203,2.560880,0.500000,4.455485,0.031310,0.322332,1.219958,0.056882,2.176642,1.123808,9.413138,0.000054,,
37,2435.764182,0.005538,-0.002575,37.372105,0.195312,1.000000,0.000000,0.000059,2.545810,2.644088,2.447533,0.500000,4.532006,0.030561,0.318633,1.219888,0.056840,2.172566,1.112825,9.469307,0.000051,,
38,2317.755873,0.004258,-0.002706,37.372105,0.164062,1.000000,0.000000,0.000064,2.473561,2.483274,2.463849,0.500000,4.382378,0.029908,0.299383,1.216917,0.056711,2.172376,1.104737,9.289589,0.000052,,
39,2303.732010,0.004774,-0.002871,37.372105,0.132812,1.000000,0.000000,0.000057,2.629742,2.733771,2.525712,0.500000,4.633136,0.030427,0.324384,1.500205,0.056113,2.202220,1.114793,9.887218,0.000070,,
40,2194.426066,0.007205,-0.012879,37.372105,0.242188,1.000000,0.000000,0.000048,2.545302,2.551047,2.539558,0.500000,4.459661,0.029723,0.311613,1.502362,0.057254,2.193578,1.088550,9.669271,0.000057,20.150046,
41,2466.909703,0.006235,-0.004215,37.372105,0.273438,1.000000,0.000000,0.000056,2.512916,2.551052,2.474780,0.500000,3.941270,0.035419,0.307200,1.221078,0.061231,2.146404,1.039881,8.797849,0.000051,,
42,2417.575482,0.006394,-0.018121,37.372105,0.257812,1.000000,0.000000,0.000047,2.533440,2.570206,2.496674,0.500000,4.486280,0.031022,0.307862,1.219775,0.056942,2.149067,1.060168,9.337454,0.000059,,
43,2304.895024,0.005532,-0.013143,37.372105,0.203125,1.000000,0.000000,0.000067,2.622036,2.671478,2.572594,0.500000,4.585593,0.030498,0.328994,1.505280,0.056377,2.202155,1.122372,9.857933,0.000055,,
44,2476.476142,0.005725,-0.011531,37.372105,0.218750,1.000000,0.000000,0.000085,2.691144,2.819473,2.562816,0.500000,4.717571,0.031298,0.332305,1.217501,0.056201,2.152984,1.081311,9.615477,0.000053,,
45,2394.438471,0.006949,-0.004023,37.372105,0.226562,1.000000,0.000000,0.000037,2.524765,2.542437,2.507095,0.500000,4.450589,0.035800,0.312024,1.218242,0.082916,2.150337,1.065533,9.360232,0.000062,,
46,2624.545193,0.006887,-0.019049,37.372105,0.273438,1.000000,0.000000,0.000041,2.651688,2.699120,2.604256,0.500000,4.597018,0.032005,0.342005,1.220429,0.056534,2.154620,1.083697,9.512505,0.000053,,
47,2511.183905,0.005382,-0.003405,37.372105,0.226562,1.000000,0.000000,0.000065,2.791656,3.009420,2.573893,0.500000,4.943947,0.034643,0.357729,1.501461,0.061096,2.156073,1.103455,10.190413,0.000051,,
48,2579.671300,0.011856,-0.010269,37.372105,0.281250,1.000000,0.000000,0.000046,2.616955,2.619587,2.614322,0.500000,4.520248,0.032133,0.326629,1.223449,0.057687,2.155344,1.063195,9.405268,0.000053,,
49,2454.178265,0.017630,-0.017283,37.372105,0.296875,1.000000,0.000000,0.000071,2.713687,2.768645,2.658730,0.500000,4.661036,0.032100,0.341499,1.503363,0.057264,2.159580,1.082071,9.863383,0.000068,,
50,2521.250138,0.014537,-0.018858,37.372105,0.312500,1.000000,0.000000,0.000037,2.602952,2.615690,2.590214,0.500000,4.530395,0.031423,0.331100,1.220680,0.084110,2.153932,1.068775,9.447496,0.000054,,
51,2631.936615,0.008428,-0.011923,37.372105,0.328125,1.000000,0.000000,0.000067,2.656110,2.663592,2.648627,0.500000,4.565364,0.040222,0.341032,1.223213,0.083920,2.155711,1.082686,9.535754,0.000080,,
52,2611.788488,0.008024,-0.015665,37.372105,0.367188,1.000000,0.000000,0.000069,2.764144,2.808748,2.719540,0.500000,4.713594,0.032266,0.343747,1.222075,0.083507,2.154607,1.089166,9.665407,0.000061,,
53,2522.964759,0.013320,-0.013041,37.372105,0.289062,1.000000,0.000000,0.000037,2.589093,2.639083,2.539103,0.500000,4.523018,0.036468,0.324317,1.229667,0.083599,2.156744,1.060381,9.457326,0.000053,,
54,2543.852154,0.011899,-0.010623,37.372105,0.328125,1.000000,0.000000,0.000042,2.610865,2.643840,2.577890,0.500000,4.527971,0.036159,0.323998,1.220749,0.083017,2.154445,1.063077,9.453183,0.000052,,
55,2479.182187,0.007444,-0.008306,37.372105,0.273438,1.000000,0.000000,0.000082,2.571126,2.584617,2.557635,0.500000,4.493969,0.035686,0.318770,1.222746,0.083787,2.163578,1.048689,9.411571,0.000054,,
56,2542.805991,0.009552,-0.013325,37.372105,0.359375,1.000000,0.000000,0.000038,2.590794,2.647794,2.533795,0.500000,4.519146,0.036189,0.324531,1.221987,0.083391,2.156749,1.062024,9.447634,0.000063,,
57,2339.502384,0.013951,-0.012682,37.372105,0.375000,1.000000,0.000000,0.000062,2.660438,2.775974,2.544901,0.500000,4.678150,0.036181,0.328152,1.507886,0.084502,2.202209,1.049271,9.930744,0.000057,,
58,2450.315535,0.010204,-0.010609,37.372105,0.296875,1.000000,0.000000,0.000037,2.547007,2.581791,2.512222,0.500000,4.462040,0.035419,0.316312,1.226296,0.083341,2.154169,1.044886,9.366549,0.000060,,
59,2351.847592,0.006948,-0.010720,37.372105,0.312500,1.000000,0.000000,0.000271,2.683412,2.833379,2.533445,0.500000,4.734731,0.037214,0.346505,1.506852,0.090363,2.211500,1.127705,10.102908,0.000064,,
60,2402.930721,0.008638,-0.012841,37.372105,0.304688,1.000000,0.000000,0.000068,2.677742,2.731492,2.623991,0.500000,4.636119,0.031563,0.333550,1.505380,0.059442,2.203963,1.120525,9.917889,0.000074,20.890736,
61,2409.935897,0.012538,-0.003643,37.372105,0.359375,1.000000,0.000000,0.000049,2.621012,2.722315,2.519710,0.500000,4.087286,0.035905,0.334944,1.506046,0.087450,2.206292,1.134550,9.438633,0.000059,,
62,2403.927214,0.010339,-0.019740,37.372105,0.375000,1.000000,0.000000,0.000058,2.695727,2.807388,2.584067,0.500000,4.702613,0.038869,0.346559,1.503867,0.084032,2.203230,1.074529,9.997599,0.000080,,
63,2431.800219,0.006968,-0.015268,37.372105,0.375000,1.000000,0.000000,0.000055,2.536252,2.549942,2.522561,0.500000,4.471382,0.035217,0.312001,1.220914,0.056662,2.153498,1.028722,9.322312,0.000078,,
64,2429.315524,0.009325,-0.015974,37.372105,0.406250,1.000000,0.000000,0.000053,2.531712,2.545320,2.518105,0.500000,4.429281,0.035439,0.312270,1.224699,0.086895,2.174744,1.032309,9.339462,0.000062,,
65,2382.764784,0.010905,-0.005092,37.372105,0.304688,1.000000,0.000000,0.000070,2.418488,2.531755,2.305220,0.500000,4.404419,0.035291,0.308555,1.225129,0.083413,2.164977,1.090525,9.356778,0.000060,,
66,2275.561328,0.013644,-0.011864,37.372105,0.429688,1.000000,0.000000,0.000057,2.592905,2.698696,2.487115,0.500000,4.584793,0.035231,0.322231,1.500411,0.083023,2.201654,1.078385,9.848998,0.000053,,
67,2395.366587,0.007281,-0.016958,37.372105,0.375000,1.000000,0.000000,0.000076,2.487493,2.508745,2.466241,0.500000,4.407654,0.035148,0.318528,1.218671,0.082988,2.153764,1.034209,9.294819,0.000053,,
68,2292.245436,0.008107,-0.007457,37.372105,0.390625,1.000000,0.000000,0.000072,2.454857,2.467578,2.442136,0.500000,4.435257,0.037618,0.301744,1.222870,0.089073,2.148346,1.016919,9.299397,0.000060,,
69,2276.778671,0.010150,-0.011484,37.372105,0.460938,1.000000,0.000000,0.000060,2.347515,2.388598,2.306432,0.500000,4.285465,0.034839,0.293116,1.224263,0.085693,2.164134,0.986358,9.117048,0.000052,,
70,2402.322577,0.009294,-0.009750,37.372105,0.460938,1.000000,0.000000,0.000059,2.518065,2.524951,2.511180,0.500000,4.429238,0.035429,0.311221,1.221822,0.083032,2.153287,1.073676,9.352824,0.000052,,
71,2371.542626,0.007265,-0.009379,37.372105,0.437500,1.000000,0.000000,0.000053,2.267784,2.324316,2.211251,0.500000,4.217945,0.034726,0.303991,1.224883,0.083697,2.152762,1.004649,9.066672,0.000053,,
72,2286.606146,0.011149,-0.013430,37.372105,0.468750,1.000000,0.000000,0.000064,2.450669,2.480858,2.420480,0.500000,4.393530,0.034693,0.300579,1.221064,0.083884,2.150136,0.999703,9.228305,0.000059,,
73,2405.131359,0.012879,-0.009328,37.372105,0.382812,1.000000,0.000000,0.000096,2.524296,2.548063,2.500529,0.500000,4.448690,0.035542,0.313721,1.220617,0.083933,2.183527,1.099781,9.428383,0.000060,,
74,2405.397690,0.013585,-0.010652,37.372105,0.437500,1.000000,0.000000,0.000061,2.508907,2.513796,2.504018,0.500000,4.416180,0.035555,0.310647,1.219967,0.083639,2.155704,1.074957,9.342114,0.000059,,
75,2220.367166,0.008643,-0.007232,37.372105,0.421875,1.000000,0.000000,0.000075,2.398499,2.447845,2.349154,0.500000,4.331969,0.034283,0.301181,1.224499,0.083829,2.147515,1.010108,9.178437,0.000053,,
76,2326.328499,0.007016,-0.015704,37.372105,0.429688,1.000000,0.000000,0.000068,2.371635,2.395036,2.348235,0.500000,4.305241,0.034467,0.304598,1.223790,0.059496,2.176369,1.065707,9.214520,0.000070,,
77,2263.650051,0.009417,-0.004122,37.372105,0.468750,1.000000,0.000000,0.000048,2.217932,2.359015,2.076850,0.500000,4.241785,0.034696,0.295960,1.220280,0.083852,2.177710,1.041818,9.140547,0.000081,,
78,2282.827351,0.008661,-0.007448,37.372105,0.429688,1.000000,0.000000,0.000056,2.356168,2.457377,2.254959,0.500000,4.331749,0.029430,0.298762,1.222357,0.056751,2.173692,1.045370,9.184882,0.000085,,
79,2158.396197,0.006583,-0.018269,37.372105,0.476562,1.000000,0.000000,0.000050,2.368711,2.414439,2.322984,0.500000,4.305422,0.034224,0.281565,1.220896,0.083350,2.170406,1.041413,9.182049,0.000073,,
80,2334.585062,0.006644,-0.010754,37.372105,0.460938,1.000000,0.000000,0.000049,2.449224,2.493257,2.405192,0.500000,4.382177,0.029494,0.304763,1.232781,0.056017,2.178721,1.063907,9.274882,0.000057,19.226974,
81,2455.304159,0.007283,-0.009916,37.372105,0.429688,1.000000,0.000000,0.000058,2.477953,2.479521,2.476384,0.500000,3.864313,0.030070,0.312324,1.234811,0.061231,2.180780,1.064509,8.777324,0.000052,,
82,2268.142558,0.007347,-0.005512,37.372105,0.406250,1.000000,0.000000,0.000054,2.431323,2.469825,2.392821,0.500000,4.372915,0.029505,0.300129,1.232546,0.060442,2.179062,1.052031,9.252725,0.000061,,
83,2324.301692,0.006260,-0.006362,37.372105,0.382812,1.000000,0.000000,0.000067,2.370916,2.407583,2.334249,0.500000,4.303092,0.034807,0.302311,1.218508,0.083860,2.178799,1.047735,9.213735,0.000052,,
84,2314.728660,0.006212,-0.009864,37.372105,0.414062,1.000000,0.000000,0.000064,2.476225,2.492532,2.459918,0.500000,4.390628,0.034783,0.304027,1.232162,0.084694,2.179287,1.049250,9.319019,0.000053,,
85,2302.575683,0.006722,-0.010076,37.372105,0.484375,1.000000,0.000000,0.000056,2.412447,2.425334,2.399560,0.500000,4.324307,0.029734,0.300026,1.234337,0.056664,2.177045,1.045693,9.194920,0.000073,,
86,2253.063772,0.006992,-0.007376,37.372105,0.421875,1.000000,0.000000,0.000049,2.382193,2.469829,2.294558,0.500000,4.354769,0.029633,0.298629,1.234835,0.083705,2.174086,1.045146,9.247630,0.000058,,
87,2391.682340,0.007079,-0.007998,37.372105,0.484375,1.000000,0.000000,0.000050,2.493341,2.502057,2.484625,0.500000,4.398522,0.030420,0.310228,1.230727,0.056574,2.180083,1.078955,9.311646,0.000054,,
88,2299.129651,0.006008,-0.009362,37.372105,0.429688,1.000000,0.000000,0.000055,2.303416,2.452485,2.154347,0.500000,4.342316,0.029318,0.299497,1.233199,0.057247,2.179305,1.040788,9.208050,0.000076,,
89,2286.260248,0.006664,-0.011331,37.372105,0.492188,1.000000,0.000000,0.000093,2.386027,2.517433,2.254620,0.500000,4.401895,0.029487,0.302949,1.231842,0.056866,2.179262,1.051492,9.280002,0.000062,,
90,2292.775734,0.007474,-0.000328,37.372105,0.507812,1.000000,0.000000,0.000048,2.407799,2.457482,2.358116,0.500000,4.349415,0.029348,0.301046,1.229820,0.056439,2.177423,1.042938,9.212850,0.000053,,
91,2314.807637,0.007130,-0.002414,37.372105,0.484375,1.000000,0.000000,0.000126,2.369985,2.500423,2.239547,0.500000,4.375589,0.030603,0.304392,1.228803,0.057863,2.216013,1.059001,9.302069,0.000053,,
92,2319.985547,0.005896,-0.008263,37.372105,0.437500,1.000000,0.000000,0.000102,2.482571,2.492675,2.472466,0.500000,4.394023,0.034779,0.305388,1.226699,0.082391,2.177918,1.080159,9.345532,0.000069,,
93,2212.878213,0.007493,0.004150,37.372105,0.546875,1.000000,0.000000,0.000051,2.385375,2.404107,2.366643,0.500000,4.308586,0.034085,0.291614,1.232348,0.082605,2.174003,1.046866,9.213792,0.000059,,
94,2250.402724,0.006599,-0.004829,37.372105,0.500000,1.000000,0.000000,0.000048,2.431479,2.488837,2.374120,0.500000,4.378414,0.034318,0.297991,1.229859,0.083409,2.176494,1.052600,9.297447,0.000054,,
95,2261.893729,0.006594,-0.004005,37.372105,0.523438,1.000000,0.000000,0.000052,2.369271,2.402518,2.336025,0.500000,4.295300,0.029358,0.297137,1.232307,0.056308,2.199711,1.042909,9.179697,0.000057,,
96,2243.848881,0.006830,-0.000216,37.372105,0.539062,1.000000,0.000000,0.000055,2.154067,2.469322,1.838812,0.500000,4.346764,0.029506,0.296868,1.229735,0.056221,2.175049,1.040493,9.201600,0.000062,,
97,2335.413284,0.007370,0.000437,37.372105,0.492188,1.000000,0.000000,0.000089,2.436486,2.456898,2.416075,0.500000,4.393946,0.031474,0.306802,1.231405,0.059049,2.183069,1.068716,9.301994,0.000056,,
98,2303.198353,0.006010,0.000159,37.372105,0.578125,1.000000,0.000000,0.000133,2.457039,2.474443,2.439636,0.500000,4.373556,0.029756,0.300798,1.229668,0.056621,2.180442,1.045744,9.243233,0.000054,,
99,2246.354340,0.005791,-0.005868,37.372105,0.484375,1.000000,0.000000,0.000063,2.425178,2.459699,2.390657,0.500000,4.354851,0.034369,0.296657,1.231916,0.055967,2.173361,1.064903,9.255441,0.000053,,
100,2283.830374,0.006032,0.001159,37.372105,0.421875,1.000000,0.000000,0.000088,2.220965,2.472502,1.969429,0.500000,4.347852,0.030427,0.310347,1.234260,0.060607,2.182762,1.039195,9.233829,0.000058,18.887543,
101,2343.704407,0.007046,-0.001743,37.372105,0.468750,1.000000,0.000000,0.000064,2.401257,2.432863,2.369649,0.500000,3.808394,0.029764,0.299476,1.233538,0.060513,2.176236,1.046331,8.682622,0.000053,,
102,2319.631923,0.006505,-0.008259,37.372105,0.460938,1.000000,0.000000,0.000038,2.379237,2.485563,2.272910,0.500000,4.371871,0.030331,0.303079,1.233630,0.057263,2.176036,1.058999,9.257934,0.000053,,
103,2272.169746,0.007689,-0.001935,37.372105,0.546875,1.000000,0.000000,0.000043,2.450585,2.460485,2.440684,0.500000,4.354851,0.034802,0.301484,1.228805,0.056030,2.232583,1.046701,9.302342,0.000058,,
104,2221.700675,0.008023,-0.006547,37.372105,0.546875,1.000000,0.000000,0.000038,2.405693,2.413358,2.398029,0.500000,4.310893,0.028922,0.293547,1.229034,0.055972,2.172936,1.039952,9.158074,0.000061,,
105,2264.230728,0.006617,-0.000731,37.372105,0.484375,1.000000,0.000000,0.000061,2.297323,2.374465,2.220181,0.500000,4.252995,0.029146,0.293929,1.228448,0.056680,2.173567,1.041062,9.102208,0.000056,,
106,2287.098841,0.006213,-0.001942,37.372105,0.523438,1.000000,0.000000,0.000040,2.318364,2.421351,2.215376,0.500000,4.296421,0.036089,0.299433,1.231179,0.084656,2.172536,1.038442,9.186529,0.000052,,
107,2254.854515,0.006744,-0.006121,37.372105,0.492188,1.000000,0.000000,0.000065,2.339208,2.420750,2.257665,0.500000,4.297711,0.034070,0.295483,1.224350,0.056953,2.173667,1.041090,9.167554,0.000086,,
108,2154.892894,0.006472,-0.000961,37.372105,0.546875,1.000000,0.000000,0.000061,2.368563,2.417280,2.319846,0.500000,4.300445,0.028577,0.285572,1.230900,0.083370,2.174008,1.077244,9.206954,0.000052,,
109,2235.673249,0.008621,-0.007143,37.372105,0.554688,1.000000,0.000000,0.000037,2.062370,2.169771,1.954968,0.500000,4.057334,0.033856,0.291680,1.226733,0.056414,2.174184,1.039539,8.925052,0.000060,,
110,2185.628788,0.008222,-0.005082,37.372105,0.562500,1.000000,0.000000,0.000038,2.381259,2.414474,2.348044,0.500000,4.307348,0.028837,0.286927,1.232345,0.056618,2.176802,1.040113,9.155946,0.000053,,
111,2188.866643,0.006223,-0.005430,37.372105,0.460938,1.000000,0.000000,0.000056,2.192222,2.403867,1.980577,0.500000,4.275157,0.028672,0.289070,1.229115,0.056172,2.174959,1.039055,9.119331,0.000053,,
112,2152.856321,0.006585,-0.003872,37.372105,0.578125,1.000000,0.000000,0.000038,2.183865,2.395887,1.971844,0.500000,4.264265,0.033530,0.286586,1.230530,0.056328,2.174215,1.038841,9.128570,0.000058,,
113,2288.681045,0.007852,-0.000178,37.372105,0.437500,1.000000,0.000000,0.000066,2.452546,2.465150,2.439942,0.500000,4.353511,0.034348,0.301112,1.229531,0.082873,2.178506,1.062150,9.285698,0.000054,,
114,2211.268134,0.006737,-0.005920,37.372105,0.414062,1.000000,0.000000,0.000039,2.403473,2.442225,2.364722,0.500000,4.328534,0.034154,0.295401,1.231545,0.082911,2.173646,1.053908,9.244469,0.000053,,
115,2157.388833,0.007135,-0.006241,37.372105,0.546875,1.000000,0.000000,0.000057,2.383637,2.402604,2.364671,0.500000,4.304567,0.033700,0.283801,1.232410,0.056973,2.171031,1.047347,9.174980,0.000052,,
116,2146.449744,0.007321,-0.001712,37.372105,0.515625,1.000000,0.000000,0.000060,2.357317,2.413821,2.300812,0.500000,4.305686,0.028889,0.282481,1.233381,0.083133,2.172726,1.041908,9.175151,0.000073,18.028785,3.114873
