step,perf/throughput,critic/vf_loss,actor/pg_loss,perf/max_memory_allocated_gb,critic/rewards/mean,critic/rewards/max,critic/rewards/min,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/values,timing_s/adv,timing_s/update_critic,timing_s/update_actor,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/save_checkpoint
15,2584.649862,0.020405,-0.003774,30.365280,0.023438,1.000000,0.000000,0.000058,2.627877,2.645194,2.610560,0.500000,4.502502,0.035950,0.330966,1.245843,0.084345,2.157978,1.099113,9.499739,0.000051,,
16,2604.158494,0.013316,-0.002448,30.365280,0.023438,1.000000,0.000000,0.000054,2.628873,2.639443,2.618303,0.500000,4.499780,0.036275,0.351977,1.230741,0.084453,2.154000,1.062630,9.462750,0.000051,,
17,2590.673925,0.023544,-0.004537,30.365280,0.023438,1.000000,0.000000,0.000074,2.621735,2.635152,2.608317,0.500000,4.573698,0.036531,0.335240,1.229809,0.084547,2.152407,1.055982,9.511811,0.000052,,
18,2533.313913,0.013288,-0.004272,30.365280,0.039062,1.000000,0.000000,0.000062,2.574416,2.582070,2.566763,0.500000,4.431991,0.035848,0.321589,1.225568,0.084294,2.153690,1.029206,9.324940,0.000053,,
19,2557.010969,0.016323,0.001161,30.365280,0.039062,1.000000,0.000000,0.000070,2.587528,2.640637,2.534420,0.500000,4.456192,0.031421,0.324897,1.227866,0.056025,2.177139,1.040886,9.341180,0.000051,,
20,2567.136219,0.010514,-0.006455,30.365280,0.070312,1.000000,0.000000,0.000067,2.591321,2.622848,2.559793,0.500000,4.450178,0.031134,0.327074,1.226387,0.056485,2.152897,1.048779,9.318555,0.000053,21.301173,
21,2671.276041,0.006409,-0.003024,30.365280,0.062500,1.000000,0.000000,0.000059,2.595908,2.649305,2.542510,0.500000,3.971202,0.036926,0.330081,1.233389,0.089223,2.153068,1.046958,8.906979,0.000050,,
22,2510.447557,0.005359,-0.006136,30.365280,0.070312,1.000000,0.000000,0.000057,2.565068,2.588046,2.542091,0.500000,4.441131,0.035494,0.318882,1.243886,0.056557,2.156422,1.039172,9.335387,0.000056,,
23,2506.341720,0.006942,-0.007409,30.365280,0.078125,1.000000,0.000000,0.000055,2.569666,2.606440,2.532892,0.500000,4.466695,0.030833,0.318147,1.222163,0.083768,2.164359,1.052420,9.364246,0.000069,,
24,2529.833586,0.005691,-0.007059,30.365280,0.125000,1.000000,0.000000,0.000056,2.571800,2.596014,2.547586,0.500000,4.445212,0.030537,0.322716,1.242382,0.056403,2.155166,1.048046,9.326898,0.000051,,
25,2501.858872,0.009047,-0.003814,30.365280,0.117188,1.000000,0.000000,0.000069,2.572499,2.649489,2.495508,0.500000,4.512589,0.030670,0.321093,1.244879,0.056166,2.156667,1.041770,9.389219,0.000053,,
26,2470.385809,0.011067,-0.009331,30.365280,0.156250,1.000000,0.000000,0.000063,2.552312,2.567764,2.536860,0.500000,4.432976,0.030201,0.317183,1.243190,0.056457,2.159493,1.046481,9.311501,0.000055,,
27,2502.637745,0.006088,-0.016079,30.365280,0.171875,1.000000,0.000000,0.000058,2.584475,2.590704,2.578245,0.500000,4.444897,0.030844,0.328043,1.244653,0.056503,2.156933,1.106256,9.393889,0.000051,,
28,2373.302244,0.012711,-0.021744,30.365280,0.171875,1.000000,0.000000,0.000070,2.493403,2.567905,2.418901,0.500000,4.434460,0.030241,0.310382,1.248182,0.056697,2.155742,1.022584,9.284321,0.000060,,
29,2588.157023,0.015492,-0.008847,30.365280,0.117188,1.000000,0.000000,0.000392,2.600489,2.616732,2.584246,0.500000,4.462206,0.032135,0.328272,1.240660,0.056630,2.155863,1.054911,9.356465,0.000051,,
30,2393.398744,0.011823,-0.013638,30.365280,0.179688,1.000000,0.000000,0.000059,2.503794,2.533945,2.473642,0.500000,4.380523,0.030447,0.310311,1.238742,0.056687,2.151649,1.025913,9.220361,0.000051,,
31,2383.965740,0.006663,-0.015953,30.365280,0.210938,1.000000,0.000000,0.000063,2.484415,2.496005,2.472824,0.500000,4.341106,0.035351,0.303873,1.239635,0.083794,2.149922,1.026371,9.223077,0.000062,,
32,2279.253438,0.017871,-0.004046,30.365280,0.273438,1.000000,0.000000,0.000079,2.414758,2.462114,2.367403,0.500000,4.319406,0.029428,0.288757,1.240172,0.056937,2.147339,0.983951,9.092232,0.000050,,
33,2351.503075,0.030638,-0.013657,30.365280,0.234375,1.000000,0.000000,0.000070,2.456377,2.515915,2.396839,0.500000,4.362462,0.030012,0.298228,1.240634,0.056488,2.147067,1.018347,9.180086,0.000057,,
34,2297.838011,0.024361,-0.018880,30.365280,0.265625,1.000000,0.000000,0.000050,2.448647,2.459603,2.437690,0.500000,4.312594,0.029607,0.296861,1.236574,0.056552,2.144909,1.007863,9.110520,0.000057,,
35,2209.377049,0.009954,-0.017139,30.365280,0.382812,1.000000,0.000000,0.000054,2.398395,2.415623,2.381167,0.500000,4.254314,0.029202,0.289528,1.243954,0.055895,2.140776,1.061346,9.100303,0.000051,,
36,2356.360705,0.005167,-0.014973,30.365280,0.171875,1.000000,0.000000,0.000080,2.464065,2.503929,2.424201,0.500000,4.352641,0.029735,0.298834,1.245052,0.057398,2.145483,1.021348,9.176227,0.000069,,
37,2297.560654,0.013085,-0.013516,30.365280,0.265625,1.000000,0.000000,0.000063,2.428588,2.478509,2.378667,0.500000,4.322796,0.029788,0.298394,1.242334,0.056165,2.145523,1.017860,9.138605,0.000056,,
38,2171.292195,0.011534,-0.017970,30.365280,0.343750,1.000000,0.000000,0.000050,2.359864,2.375390,2.344337,0.500000,4.234705,0.028655,0.284917,1.240283,0.055685,2.143829,0.976474,8.990499,0.000056,,
39,2267.667487,0.007155,-0.003762,30.365280,0.343750,1.000000,0.000000,0.000050,2.409532,2.413811,2.405253,0.500000,4.266635,0.028778,0.286874,1.240374,0.056476,2.146153,0.984247,9.035055,0.000060,,
40,2163.791967,0.009785,-0.016966,30.365280,0.343750,1.000000,0.000000,0.000063,2.361466,2.417060,2.305872,0.500000,4.262744,0.028527,0.284735,1.243620,0.056112,2.140038,0.959863,9.002021,0.000054,19.938609,
41,2255.486105,0.009665,-0.012232,30.365280,0.359375,1.000000,0.000000,0.000062,2.350615,2.394054,2.307175,0.500000,3.721464,0.035470,0.289738,1.243006,0.088793,2.142440,0.954689,8.522553,0.000060,,
42,2213.516394,0.007299,-0.014426,30.365280,0.328125,1.000000,0.000000,0.000056,2.382692,2.385739,2.379645,0.500000,4.238875,0.034531,0.294488,1.223535,0.085135,2.138944,0.977244,9.036978,0.000053,,
43,2201.097239,0.006962,-0.012439,30.365280,0.304688,1.000000,0.000000,0.000064,2.371350,2.392088,2.350613,0.500000,4.228191,0.034609,0.280390,1.237595,0.083922,2.144927,0.959805,9.013005,0.000053,,
44,2193.029302,0.006822,-0.015023,30.365280,0.328125,1.000000,0.000000,0.000090,2.289196,2.423561,2.154830,0.500000,4.255329,0.040311,0.284307,1.241600,0.089266,2.146913,0.986764,9.089254,0.000058,,
45,2131.493230,0.007443,-0.015132,30.365280,0.421875,1.000000,0.000000,0.000066,2.384499,2.405435,2.363563,0.500000,4.250174,0.034079,0.300640,1.489152,0.061543,2.185335,1.039318,9.404440,0.000067,,
46,2272.127635,0.006621,-0.016051,30.365280,0.359375,1.000000,0.000000,0.000042,2.520594,2.637004,2.404185,0.500000,4.553253,0.030450,0.308835,1.238844,0.056653,2.147258,0.997350,9.360390,0.000052,,
47,2296.392428,0.006626,-0.016288,30.365280,0.359375,1.000000,0.000000,0.000051,2.420336,2.469581,2.371092,0.500000,4.313126,0.029958,0.292076,1.236464,0.056170,2.146269,1.009939,9.111901,0.000060,,
48,2279.924788,0.009417,-0.005832,30.365280,0.382812,1.000000,0.000000,0.000040,2.416197,2.438536,2.393857,0.500000,4.290283,0.030054,0.290920,1.242131,0.056475,2.148237,0.985617,9.069597,0.000053,,
49,2276.195316,0.010685,-0.002235,30.365280,0.406250,1.000000,0.000000,0.000070,2.406434,2.452692,2.360177,0.500000,4.278202,0.029318,0.288648,1.241807,0.056365,2.146958,0.983765,9.051069,0.000070,,
50,2345.871704,0.007160,-0.010491,30.365280,0.398438,1.000000,0.000000,0.000059,2.454610,2.461073,2.448147,0.500000,4.297299,0.029532,0.295822,1.241451,0.057966,2.147223,1.011578,9.106423,0.000051,,
51,2375.082763,0.009917,-0.004551,30.365280,0.421875,1.000000,0.000000,0.000040,2.466157,2.502227,2.430087,0.500000,4.334242,0.030335,0.306214,1.243668,0.055918,2.149053,1.014258,9.160102,0.000059,,
52,2258.534285,0.012053,-0.006434,30.365280,0.484375,1.000000,0.000000,0.000062,2.387549,2.431404,2.343694,0.500000,4.261260,0.028896,0.291501,1.243874,0.056904,2.147857,0.967681,9.024215,0.000060,,
53,2328.100613,0.008578,-0.010009,30.365280,0.484375,1.000000,0.000000,0.000065,2.440769,2.442279,2.439259,0.500000,4.332648,0.029649,0.301534,1.239887,0.055884,2.148319,0.999999,9.134055,0.000070,,
54,2265.042721,0.006533,-0.008120,30.365280,0.367188,1.000000,0.000000,0.000075,2.405656,2.422779,2.388532,0.500000,4.272336,0.028943,0.290584,1.236388,0.056615,2.148525,0.970888,9.030293,0.000066,,
55,2219.413551,0.015121,-0.005636,30.365280,0.437500,1.000000,0.000000,0.000047,2.272505,2.434638,2.110372,0.500000,4.259311,0.028991,0.298648,1.494791,0.056220,2.185424,1.040046,9.389643,0.000058,,
56,2243.135155,0.025020,-0.008898,30.365280,0.445312,1.000000,0.000000,0.000040,2.535217,2.583899,2.486535,0.500000,4.422175,0.029668,0.325033,1.491038,0.057194,2.181000,1.076044,9.607758,0.000054,,
57,2118.893190,0.019517,-0.008735,30.365280,0.406250,1.000000,0.000000,0.000060,2.214296,2.414959,2.013633,0.500000,4.333281,0.033369,0.300108,1.492562,0.057518,2.180223,1.035026,9.478297,0.000060,,
58,2113.900994,0.012752,-0.008844,30.365280,0.468750,1.000000,0.000000,0.000039,2.458443,2.480151,2.436735,0.500000,4.322891,0.028790,0.297799,1.496310,0.056462,2.183760,1.032427,9.444861,0.000050,,
59,2230.082019,0.006846,-0.005160,30.365280,0.460938,1.000000,0.000000,0.000269,2.425601,2.481685,2.369517,0.500000,4.305369,0.035291,0.307336,1.497446,0.093081,2.148174,0.992437,9.425887,0.000054,,
60,2271.833709,0.014173,-0.007067,30.365280,0.500000,1.000000,0.000000,0.000055,2.368065,2.424907,2.311223,0.500000,4.245974,0.029191,0.285128,1.211500,0.059215,2.143225,0.966853,8.968746,0.000059,17.606022,
61,2341.057062,0.028178,-0.015280,30.365280,0.468750,1.000000,0.000000,0.000049,2.354357,2.369632,2.339082,0.500000,3.698285,0.036505,0.297903,1.218474,0.087117,2.146624,0.960636,8.491677,0.000074,,
62,2242.934227,0.034175,-0.011682,30.365280,0.429688,1.000000,0.000000,0.000052,2.275863,2.394806,2.156920,0.500000,4.251501,0.028828,0.283725,1.212935,0.057345,2.144167,0.962522,8.967494,0.000050,,
63,2152.686311,0.022914,-0.010208,30.365280,0.523438,1.000000,0.000000,0.000058,2.120759,2.349283,1.892235,0.500000,4.154970,0.028474,0.273099,1.216158,0.056100,2.141248,0.943974,8.840350,0.000058,,
64,2211.157757,0.013642,-0.008674,30.365280,0.453125,1.000000,0.000000,0.000061,2.317060,2.351213,2.282906,0.500000,4.172186,0.028241,0.277619,1.216044,0.056406,2.143113,0.946568,8.866396,0.000055,,
65,2224.077246,0.006838,-0.003994,30.365280,0.492188,1.000000,0.000000,0.000063,2.323979,2.359978,2.287981,0.500000,4.262714,0.028848,0.280415,1.217532,0.057288,2.142973,0.956116,8.972035,0.000057,,
66,2189.901853,0.010162,-0.013270,30.365280,0.539062,1.000000,0.000000,0.000066,1.989648,2.151797,1.827500,0.500000,3.953106,0.028127,0.277902,1.216320,0.056378,2.135052,0.935084,8.628241,0.000057,,
67,2216.576473,0.008927,-0.001047,30.365280,0.492188,1.000000,0.000000,0.000067,2.242123,2.350279,2.133966,0.500000,4.150711,0.028684,0.280500,1.217370,0.057099,2.141750,0.945605,8.848104,0.000055,,
68,2193.300139,0.006879,-0.016780,30.365280,0.507812,1.000000,0.000000,0.000061,2.303632,2.314220,2.293044,0.500000,4.136483,0.028510,0.282995,1.217514,0.056441,2.143269,0.951277,8.843067,0.000058,,
69,2186.251589,0.006884,-0.010405,30.365280,0.593750,1.000000,0.000000,0.000051,2.235289,2.326019,2.144559,0.500000,4.136281,0.028377,0.275828,1.220419,0.056351,2.140135,0.944059,8.828124,0.000053,,
70,2250.338023,0.010544,-0.011919,30.365280,0.476562,1.000000,0.000000,0.000050,2.223983,2.352850,2.095116,0.500000,4.157626,0.028727,0.293220,1.213805,0.056873,2.142091,0.952342,8.870667,0.000053,,
71,2100.216245,0.007980,-0.009136,30.365280,0.539062,1.000000,0.000000,0.000052,2.273764,2.277856,2.269672,0.500000,4.099748,0.028024,0.273949,1.216336,0.057180,2.139583,0.927668,8.769097,0.000058,,
72,2095.697491,0.006648,-0.012378,30.365280,0.515625,1.000000,0.000000,0.000058,2.131367,2.352793,1.909941,0.500000,4.147309,0.028670,0.279450,1.216630,0.084403,2.179887,0.939462,8.902525,0.000058,,
73,2215.208665,0.006128,-0.009660,30.365280,0.453125,1.000000,0.000000,0.000091,2.283437,2.354455,2.212419,0.500000,4.164944,0.028703,0.304806,1.219903,0.057437,2.140750,0.942927,8.886747,0.000056,,
74,2176.671948,0.006357,-0.003452,30.365280,0.476562,1.000000,0.000000,0.000073,2.361756,2.367941,2.355570,0.500000,4.187551,0.029173,0.285546,1.494405,0.059251,2.180834,0.955547,9.218890,0.000064,,
75,2102.412004,0.005988,-0.005944,30.365280,0.523438,1.000000,0.000000,0.000104,2.437479,2.495429,2.379529,0.500000,4.324909,0.028975,0.296297,1.490114,0.056271,2.178858,0.957922,9.359726,0.000053,,
76,2244.250775,0.006192,-0.004780,30.365280,0.523438,1.000000,0.000000,0.000062,2.220271,2.232936,2.207605,0.500000,4.057882,0.028695,0.281605,1.220502,0.056063,2.140611,0.943392,8.755260,0.000078,,
77,2191.320163,0.006882,-0.007670,30.365280,0.492188,1.000000,0.000000,0.000054,2.313259,2.314670,2.311848,0.500000,4.133282,0.028511,0.277153,1.217901,0.056952,2.137755,0.933926,8.811811,0.000067,,
78,2250.448855,0.005698,-0.006825,30.365280,0.476562,1.000000,0.000000,0.000049,2.381297,2.397643,2.364951,0.500000,4.215579,0.028688,0.282509,1.218007,0.056669,2.139854,0.962396,8.929774,0.000053,,
79,2103.662562,0.010759,-0.007856,30.365280,0.625000,1.000000,0.000000,0.000050,2.205002,2.339657,2.070347,0.500000,4.145891,0.027687,0.276784,1.217538,0.056478,2.134121,0.932438,8.817716,0.000050,,
80,2267.990577,0.010675,0.001396,30.365280,0.484375,1.000000,0.000000,0.000051,2.366555,2.391196,2.341914,0.500000,4.206319,0.028699,0.285778,1.218764,0.056526,2.141849,0.957796,8.921774,0.000056,16.843610,
81,2420.573673,0.007079,-0.002317,30.365280,0.515625,1.000000,0.000000,0.000064,2.388762,2.422893,2.354630,0.500000,3.745993,0.029235,0.299359,1.213831,0.058611,2.141504,0.961084,8.476503,0.000053,,
82,2246.230283,0.009314,0.002500,30.365280,0.484375,1.000000,0.000000,0.000110,2.387441,2.433931,2.340951,0.500000,4.259894,0.029242,0.296824,1.273786,0.058691,2.181570,1.062445,9.188728,0.000054,,
83,2126.937822,0.013814,0.003909,30.365280,0.453125,1.000000,0.000000,0.000103,2.481327,2.537166,2.425487,0.500000,4.956985,0.034253,0.302151,1.263916,0.056978,2.179250,1.020163,9.859480,0.000053,,
84,2045.017422,0.008632,0.003121,30.365280,0.507812,1.000000,0.000000,0.000063,2.304699,2.419755,2.189643,0.500000,4.858062,0.028873,0.286468,1.244614,0.084833,2.146444,0.950643,9.626324,0.000060,,
85,2165.681711,0.006038,-0.000543,30.365280,0.523438,1.000000,0.000000,0.000082,2.353194,2.389299,2.317088,0.500000,4.291082,0.033410,0.279280,1.244742,0.084783,2.145296,0.951029,9.074048,0.000055,,
86,2178.467399,0.007544,-0.009797,30.365280,0.546875,1.000000,0.000000,0.000054,2.366927,2.406309,2.327545,0.500000,4.288937,0.033389,0.282896,1.242221,0.084352,2.143851,0.959332,9.080007,0.000051,,
87,2193.570152,0.005514,-0.002376,30.365280,0.453125,1.000000,0.000000,0.000049,2.379733,2.389400,2.370066,0.500000,4.256992,0.029288,0.304230,1.509780,0.056672,2.190793,1.039526,9.413649,0.000089,,
88,2072.607728,0.007326,-0.001471,30.365280,0.523438,1.000000,0.000000,0.000056,2.231034,2.511979,1.950090,0.500000,4.388746,0.028689,0.298470,1.511661,0.057711,2.187939,0.940043,9.439799,0.000073,,
89,2215.442460,0.006130,-0.003677,30.365280,0.500000,1.000000,0.000000,0.000069,2.261660,2.310492,2.212827,0.500000,4.158666,0.033272,0.285708,1.246038,0.085707,2.143719,0.953511,8.951034,0.000052,,
90,2181.260124,0.005664,-0.005114,30.365280,0.601562,1.000000,0.000000,0.000097,1.842978,2.087758,1.598198,0.500000,3.926857,0.034917,0.276386,1.241830,0.090205,2.143190,0.953910,8.717209,0.000057,,
91,2256.099169,0.006255,-0.005510,30.365280,0.476562,1.000000,0.000000,0.000066,2.400988,2.438630,2.363346,0.500000,4.285401,0.034553,0.299900,1.242449,0.085062,2.145367,0.966491,9.104431,0.000050,,
92,2214.802896,0.006157,-0.003467,30.365280,0.484375,1.000000,0.000000,0.000064,2.216967,2.396960,2.036974,0.500000,4.224315,0.033746,0.285988,1.245338,0.085159,2.173641,0.960119,9.051821,0.000053,,
93,2118.102306,0.008773,-0.005587,30.365280,0.554688,1.000000,0.000000,0.000051,2.179631,2.336607,2.022655,0.500000,4.158681,0.029198,0.294245,1.509763,0.056695,2.143607,0.944430,9.163155,0.000058,,
94,2172.720900,0.009202,-0.008686,30.365280,0.570312,1.000000,0.000000,0.000055,2.305908,2.348656,2.263160,0.500000,4.185260,0.029293,0.302004,1.511036,0.058164,2.187968,1.032231,9.332998,0.000083,,
95,2119.810307,0.006461,-0.005706,30.365280,0.554688,1.000000,0.000000,0.000051,2.423985,2.552850,2.295120,0.500000,4.386112,0.029218,0.300934,1.503574,0.057891,2.142429,0.948815,9.394709,0.000067,,
96,2313.814527,0.006891,-0.000607,30.365280,0.601562,1.000000,0.000000,0.000053,2.054619,2.090410,2.018828,0.500000,3.920974,0.028770,0.288651,1.235471,0.057165,2.144030,0.945979,8.646760,0.000060,,
97,2330.334931,0.011476,-0.012350,30.365280,0.492188,1.000000,0.000000,0.000062,2.418592,2.527707,2.309476,0.500000,4.350587,0.029647,0.302805,1.238777,0.084716,2.145641,1.028902,9.206616,0.000053,,
98,2240.976498,0.007810,-0.002955,30.365280,0.593750,1.000000,0.000000,0.000061,2.192613,2.381771,2.003455,0.500000,4.206144,0.033688,0.288630,1.239130,0.085087,2.145289,0.947121,8.987823,0.000050,,
99,2200.138021,0.006048,-0.008624,30.365280,0.531250,1.000000,0.000000,0.000096,2.360880,2.366165,2.355595,0.500000,4.208163,0.034658,0.279066,1.239107,0.056912,2.144438,0.950547,8.940348,0.000053,,
100,2252.730009,0.005796,-0.008739,30.365280,0.554688,1.000000,0.000000,0.000091,2.069118,2.259851,1.878385,0.500000,4.082142,0.035438,0.293312,1.239590,0.085715,2.189198,0.945009,8.897427,0.000057,18.488230,
101,2205.741607,0.007477,-0.008237,30.365280,0.484375,1.000000,0.000000,0.000050,2.256119,2.500979,2.011258,0.500000,3.825875,0.029110,0.306297,1.507002,0.061500,2.186351,1.023260,8.968412,0.000053,,
102,2164.619543,0.005957,-0.005932,30.365280,0.515625,1.000000,0.000000,0.000040,2.349076,2.386760,2.311392,0.500000,4.232989,0.029298,0.304565,1.503978,0.056897,2.187862,1.064501,9.406503,0.000051,,
103,2223.930148,0.005955,-0.005010,30.365280,0.515625,1.000000,0.000000,0.000039,2.489847,2.595793,2.383900,0.500000,4.431372,0.034192,0.297620,1.239969,0.084531,2.144939,0.962510,9.239049,0.000053,,
104,2242.993031,0.007707,-0.000925,30.365280,0.609375,1.000000,0.000000,0.000038,2.395302,2.425544,2.365061,0.500000,4.271814,0.039263,0.292330,1.226275,0.091446,2.143602,0.957434,9.066680,0.000050,,
105,2246.990813,0.005790,-0.006448,30.365280,0.578125,1.000000,0.000000,0.000068,2.360252,2.384756,2.335748,0.500000,4.217531,0.034270,0.291512,1.220736,0.085736,2.142727,0.956220,8.993584,0.000050,,
106,2390.492995,0.009733,-0.000970,30.365280,0.585938,1.000000,0.000000,0.000064,2.448590,2.461267,2.435913,0.500000,4.301028,0.029710,0.304419,1.225489,0.060545,2.147851,0.998304,9.093103,0.000051,,
107,2346.705589,0.013793,-0.002377,30.365280,0.562500,1.000000,0.000000,0.000065,2.457845,2.487048,2.428642,0.500000,4.337517,0.029693,0.302781,1.223520,0.056442,2.148763,0.991533,9.116823,0.000088,,
108,2052.707216,0.010686,-0.001695,30.365280,0.609375,1.000000,0.000000,0.000062,2.327063,2.495218,2.158908,0.500000,4.441261,0.028636,0.299130,1.509583,0.057310,2.194559,1.021562,9.577596,0.000056,,
109,2166.973519,0.006686,-0.003722,30.365280,0.570312,1.000000,0.000000,0.000053,2.385429,2.566721,2.204136,0.500000,4.405465,0.029255,0.309247,1.505682,0.056699,2.187155,1.030743,9.550647,0.000070,,
110,2167.366769,0.008038,-0.011030,30.365280,0.523438,1.000000,0.000000,0.000039,2.485727,2.520557,2.450897,0.500000,4.388949,0.029051,0.307427,1.507431,0.056745,2.187773,1.042181,9.546146,0.000058,,
111,2206.804352,0.013127,-0.001678,30.365280,0.492188,1.000000,0.000000,0.000041,2.436364,2.670666,2.202062,0.500000,4.573406,0.029590,0.315932,1.508207,0.056813,2.193440,1.065034,9.769103,0.000052,,
112,2077.596183,0.013422,-0.010540,30.365280,0.593750,1.000000,0.000000,0.000039,2.305389,2.605711,2.005068,0.500000,4.683969,0.028831,0.309203,1.520104,0.056723,2.191832,1.029568,9.846716,0.000052,,
113,2216.388903,0.010692,0.002474,30.365280,0.585938,1.000000,0.000000,0.000061,2.544829,2.624710,2.464947,0.500000,4.513330,0.029437,0.314021,1.506278,0.056165,2.199379,1.051217,9.695952,0.000051,,
114,2253.901170,0.006072,-0.004502,30.365280,0.546875,1.000000,0.000000,0.000060,2.570972,2.731072,2.410871,0.500000,4.610520,0.030201,0.319154,1.511142,0.056790,2.196789,1.079492,9.830067,0.000056,,
115,2283.902400,0.007158,-0.002274,30.365280,0.601562,1.000000,0.000000,0.000064,2.426944,2.448152,2.405735,0.500000,4.339732,0.029230,0.296623,1.224899,0.056438,2.144681,1.008600,9.126703,0.000052,,
116,2364.032569,0.006324,-0.007348,30.365280,0.632812,1.000000,0.000000,0.000066,2.480700,2.535018,2.426382,0.500000,4.385517,0.029354,0.310231,1.222801,0.056115,2.148058,1.006493,9.184730,0.000070,17.621430,21.003782
